article_id_enc,product_type_name_enc,product_group_name_enc,garment_group_name_enc,colour_group_name_enc,avg_price_norm,purchase_count_norm
11722,6,5,6,1,-0.17436287818987162,-0.4829853941987152
247,30,0,0,1,-0.94159481034277,-0.6279999243730727
2458,33,5,5,1,0.20925308788657557,-0.6279999243730727
8834,63,8,10,1,0.9641545068441593,-0.33797086402435766
2293,9,11,18,1,0.037393135084327504,-0.33797086402435766
2323,33,5,6,42,-0.40453245783574243,-0.33797086402435766
2147,50,7,18,17,-0.5579788442663185,-0.33797086402435766
87,60,4,5,1,-0.94159481034277,-0.33797086402435766
908,64,9,13,1,-0.7114252306969036,-0.33797086402435766
6921,38,4,6,7,-0.2606764705570748,-0.33797086402435766
2239,77,4,5,5,-0.37767934021039334,-0.33797086402435766
3685,63,8,10,35,0.5928690539630268,-0.33797086402435766
8920,77,4,6,13,-0.23190527310134038,-0.33797086402435766
9745,14,5,8,5,5.2891360912989205,0.09707272649871501
1966,77,4,16,47,0.5466501803359207,0.09707272649871501
8128,5,5,1,47,0.5483147996172887,0.09707272649871501
65,64,9,18,10,-0.7994011589171,0.09707272649871501
11290,5,5,1,11,0.16676761964360856,0.09707272649871501
490,64,9,13,47,-0.7219859525865333,0.09707272649871501
11052,0,0,0,19,0.976485020039474,-0.6279999243730727
11494,16,3,6,1,1.7204807851043133,-0.6279999243730727
3133,77,4,16,47,-0.33007608623817813,-0.33797086402435766
2635,30,0,0,1,-0.94159481034277,-0.33797086402435766
3125,77,4,16,2,-0.3605477309911798,-0.33797086402435766
4224,68,5,7,5,-0.8670198665375103,-0.7730144545474303
9228,68,5,7,24,0.1648343970777225,-0.9180289847217878
10223,77,4,6,1,0.05580670145599484,-0.1929563338500001
3478,73,5,6,45,-0.19450271640888564,-0.1929563338500001
3166,40,0,0,43,-0.7182450700938147,-0.1929563338500001
2186,68,5,7,2,0.5768162012287479,-0.7730144545474303
3146,77,4,16,7,-0.1835696613757074,0.24208725667307257
8970,8,8,10,1,1.2911353602146252,0.24208725667307257
5614,76,5,5,1,-0.5621438176122948,0.24208725667307257
179,38,4,5,1,-0.3440063831881242,0.24208725667307257
10713,68,5,5,11,-0.5994093686025779,0.24208725667307257
11082,43,0,0,1,0.01928646148551907,0.24208725667307257
5425,38,4,5,1,-0.5735152908924168,0.24208725667307257
9207,64,9,18,1,-0.94159481034277,-0.1929563338500001
7833,4,5,2,5,0.26953559684144623,-0.1929563338500001
92,64,9,13,1,-0.7114252306968992,-0.1929563338500001
8610,4,5,2,47,0.11795248796038393,-0.1929563338500001
4184,82,11,18,1,-0.7190054821865723,-0.1929563338500001
1523,68,5,7,5,0.543224634823719,-0.7730144545474303
10020,86,5,6,1,-0.2203967941190466,-0.7730144545474303
11042,82,11,18,1,-0.8648716171274797,-0.6279999243730727
2885,82,11,18,1,-0.5579788442663185,-0.6279999243730727
8911,5,5,1,1,-0.19833887606965178,-0.1929563338500001
2955,77,4,16,1,0.36385032221538277,-0.1929563338500001
642,77,4,17,1,0.13695623274139612,-0.1929563338500001
4083,77,4,16,47,0.4270510526264793,-0.1929563338500001
1472,68,5,7,2,-0.5618483618371801,-0.1929563338500001
8925,68,5,6,7,-0.5694873232486122,-0.9180289847217878
8579,76,5,19,1,-0.5636782814765985,-0.33797086402435766
6093,68,5,19,15,-0.5719285157600109,-0.33797086402435766
990,73,5,5,7,-0.5579788442663185,-0.33797086402435766
8981,68,5,6,17,-0.5579788442663185,-0.33797086402435766
9375,16,3,3,29,0.976485020039474,-0.1929563338500001
1173,33,5,5,23,-0.40453245783574243,-0.1929563338500001
1172,33,5,5,11,-0.40453245783574243,-0.1929563338500001
11687,35,3,19,1,0.5433702196305796,-0.1929563338500001
2964,3,10,15,47,-0.8648716171274797,-0.4829853941987152
4870,70,10,15,47,-0.8648716171274797,-0.4829853941987152
6469,5,5,1,47,0.1662401476902527,-0.33797086402435766
6350,5,5,1,47,0.5928690539630268,-0.33797086402435766
6272,77,4,16,1,0.9189426251280051,-0.33797086402435766
4280,77,4,16,1,1.2849602087606986,-0.33797086402435766
7032,58,5,1,5,-0.20152288858808418,-0.33797086402435766
2866,68,5,5,6,-0.5675692434182316,-0.6279999243730727
11612,73,5,6,47,-0.5579788442663185,-0.6279999243730727
5024,73,5,5,1,-0.7114252306968992,-0.6279999243730727
1588,82,11,18,1,-0.7267698693399591,-0.7730144545474303
1009,82,11,18,5,-0.5675692434182316,-0.7730144545474303
7361,82,11,18,42,-0.5579788442663185,-0.1929563338500001
1352,82,11,18,40,-0.8648716171274797,-0.1929563338500001
1351,82,11,18,5,-0.8648716171274797,-0.1929563338500001
1644,82,11,18,40,-0.5579788442663185,-0.1929563338500001
7347,82,11,18,47,-0.37767934021039334,-0.1929563338500001
1077,82,11,18,19,-0.5579788442663185,-0.1929563338500001
741,80,9,13,1,-0.7621528007992449,-0.6279999243730727
4973,73,5,5,1,-0.8648716171274797,-0.6279999243730727
264,24,0,0,13,-0.25108607140516187,-0.6279999243730727
1870,8,8,10,1,5.891372777410938,-0.7730144545474303
3126,77,4,16,20,0.10695549693285644,-0.9180289847217878
9330,81,11,18,9,0.142216197814713,-0.9180289847217878
10206,5,5,1,11,-0.17710299223327788,-0.9180289847217878
6894,73,5,5,47,-0.9445102916849547,-0.9180289847217878
3363,77,4,16,1,-0.04776960938464455,-0.7730144545474303
4233,77,4,16,7,-0.34699006292427353,-0.7730144545474303
11109,5,5,1,42,-0.1957357677284171,-0.6279999243730727
7836,4,5,2,1,0.855006630781929,-0.6279999243730727
11454,60,4,12,5,0.9764850200394692,-0.4829853941987152
5765,76,5,6,5,-0.1784547818280208,-0.4829853941987152
11468,14,5,8,7,1.3332478684905718,-0.04794180367564255
7954,68,5,7,11,0.1893618896455735,-0.04794180367564255
2838,89,8,10,1,0.05580670145599939,-0.04794180367564255
6549,8,8,10,1,1.321739389508278,-0.04794180367564255
10982,16,3,5,5,-0.17436287818987162,-0.04794180367564255
3549,77,4,16,5,0.5928690539630268,-0.9180289847217878
11617,5,5,1,13,0.9012962906884875,0.38710178684743013
7692,68,5,6,1,-0.3349335611333022,0.38710178684743013
3898,68,5,7,5,-0.1802449896697122,0.38710178684743013
11684,5,5,19,1,0.17067666633792808,0.38710178684743013
628,77,4,17,5,1.2234550117381255,0.38710178684743013
11068,76,5,5,1,-0.7139334889366337,0.38710178684743013
11069,76,5,5,1,-0.7181411376098576,0.38710178684743013
9810,16,3,3,1,-0.18150147094990546,0.38710178684743013
3897,68,5,7,48,-0.18909902254191402,0.38710178684743013
7062,12,0,0,2,-0.7114252306968992,2.1272761489397207
1074,6,5,5,5,0.20925308788657557,2.1272761489397207
28,6,5,5,47,0.20925308788657557,2.1272761489397207
6750,63,8,10,5,0.05580670145599939,2.1272761489397207
6366,57,0,20,17,-0.5579788442663185,2.1272761489397207
7637,6,5,5,21,0.20925308788657557,2.1272761489397207
7581,77,4,5,17,-0.7114252306968992,2.1272761489397207
11053,64,9,20,47,-0.5579788442663185,2.1272761489397207
10924,73,5,6,5,-0.7114252306968992,2.1272761489397207
7217,77,4,20,5,-0.5579788442663185,2.1272761489397207
4119,68,5,5,17,-0.7114252306968992,2.1272761489397207
6690,77,4,6,5,-0.37767934021039334,2.1272761489397207
988,6,5,5,1,0.15516323666979562,2.1272761489397207
987,6,5,5,5,0.20925308788657557,2.1272761489397207
124,51,7,18,7,-0.3278092646204522,2.1272761489397207
8772,73,5,6,5,-0.7114252306968992,2.1272761489397207
8088,64,9,13,5,-0.8648716171274797,2.1272761489397207
7578,77,4,5,17,-0.7114252306968992,2.1272761489397207
4816,77,4,5,1,-0.3278092646204522,2.1272761489397207
6714,77,4,7,5,-0.5579788442663185,2.1272761489397207
11102,77,4,6,5,0.05580670145599939,2.1272761489397207
5447,4,5,2,7,1.505022573300357,-0.1929563338500001
4034,16,3,3,1,0.9189426251280051,-0.1929563338500001
3281,9,11,6,1,0.49701986472478193,-0.1929563338500001
7534,58,5,20,2,-0.3278092646204522,-0.9180289847217878
9388,73,5,19,1,-0.25108607140516187,-0.04794180367564255
6254,73,5,19,27,-0.7114252306968992,-0.04794180367564255
2921,77,4,19,7,-1.029826482540354,-0.04794180367564255
1403,77,4,19,1,-0.8648716171274797,-0.04794180367564255
5654,77,4,19,1,-0.23190527310134038,-0.04794180367564255
522,38,4,5,47,-0.8648716171274797,-0.04794180367564255
3523,77,4,16,22,-0.021160611010431714,-0.9180289847217878
1341,86,5,5,29,-1.1066775477443382,-0.9180289847217878
7151,58,5,1,5,-0.6538828357854348,-0.6279999243730727
1669,16,3,3,16,0.976485020039474,-0.6279999243730727
11434,27,0,0,1,-1.0950411967733507,-0.7730144545474303
4313,58,5,9,47,-0.5579788442663185,-0.6279999243730727
1947,50,7,18,20,-0.7114252306968992,-0.6279999243730727
9758,86,5,6,5,-0.3163007856381584,-0.6279999243730727
3384,70,10,15,1,-0.6347020374816088,0.09707272649871501
1069,59,4,11,0,-0.8648716171274797,0.09707272649871501
4822,77,4,16,1,-0.3650748156107352,0.09707272649871501
9432,5,5,1,1,0.20925308788657557,0.09707272649871501
10014,77,4,6,1,0.1659812069131533,0.09707272649871501
5317,59,4,11,1,-0.7114252306968992,0.09707272649871501
5396,59,4,11,45,-0.7881484239121893,0.09707272649871501
2810,49,8,10,1,0.14491521014746686,0.09707272649871501
2725,73,5,5,5,-0.5614662621397438,-0.6279999243730727
2730,73,5,5,20,-0.5579788442663185,-0.6279999243730727
6585,16,3,4,24,-0.17436287818987162,-0.7730144545474303
8685,16,3,20,2,-0.17436287818987162,-0.7730144545474303
11048,77,4,16,29,0.49696506244391075,-0.9180289847217878
10833,82,11,18,11,-0.8699864966751664,-0.1929563338500001
10835,82,11,18,12,-0.8688258124701157,-0.1929563338500001
9214,9,11,18,12,-0.5579788442663185,-0.1929563338500001
9212,9,11,18,11,-0.5704463631638049,-0.1929563338500001
591,77,4,17,5,0.1581042924097138,-0.1929563338500001
3637,73,5,5,1,-0.5579788442663185,-0.1929563338500001
9905,13,5,7,11,0.20925308788657557,-0.1929563338500001
593,77,4,17,1,0.14148093387973346,-0.1929563338500001
7908,16,3,5,11,-0.17436287818987162,-0.1929563338500001
4986,38,4,6,6,-0.5615272919525268,-0.9180289847217878
323,38,4,3,1,-0.21436123625277861,-0.9180289847217878
5847,73,5,6,47,-0.94159481034277,-0.9180289847217878
2398,1,8,10,1,-0.7948617033185289,-0.7730144545474303
2024,21,8,10,1,-0.40453245783574243,-0.7730144545474303
4605,77,4,17,48,-0.58859837319497,-0.9180289847217878
9875,16,3,3,47,0.5928690539630268,0.24208725667307257
11155,34,5,8,1,2.2472129076677114,0.24208725667307257
3121,77,4,16,2,-0.30246320971897334,0.24208725667307257
8860,23,3,6,24,-0.5835532420047517,-0.04794180367564255
7190,16,3,4,5,-0.17436287818987162,-0.04794180367564255
8754,73,5,6,40,-0.3278092646204522,-0.04794180367564255
11489,16,3,5,11,0.20925308788657557,-0.04794180367564255
6585,16,3,4,24,-0.17436287818987162,-0.04794180367564255
10737,16,3,5,47,-0.17436287818987162,-0.04794180367564255
4418,16,3,6,17,-0.17436287818987162,-0.04794180367564255
5714,12,0,0,1,-0.36017686175815444,-0.4829853941987152
3812,77,4,16,7,0.8486130313473218,-0.1929563338500001
59,2,0,0,1,-0.201883154017097,-0.1929563338500001
10799,68,5,5,17,-0.5659708435595785,-0.1929563338500001
9848,68,5,7,20,0.17089149127892814,-0.1929563338500001
10817,16,3,5,1,-0.17771951789304127,-0.7730144545474303
9750,5,5,3,24,0.9668178976943473,0.09707272649871501
203,77,4,3,1,0.9636978211702553,0.09707272649871501
8059,4,5,2,24,1.7098053007912137,0.09707272649871501
9149,34,5,19,1,1.7130276749062527,0.09707272649871501
1963,77,4,16,47,0.536203495545446,0.09707272649871501
618,77,4,17,6,1.3416874197442537,-0.33797086402435766
635,77,4,17,1,0.13452469769488418,-0.33797086402435766
4604,77,4,17,1,-0.28095086064478886,-0.33797086402435766
7978,77,4,6,1,0.5754319645959135,-0.9180289847217878
7790,5,5,1,47,0.6695922471783172,-0.04794180367564255
4555,5,5,1,20,-0.25108607140516187,-0.04794180367564255
9965,16,3,1,20,0.20925308788657557,-0.04794180367564255
4513,5,5,1,5,0.05580670145599939,-0.04794180367564255
4551,16,3,1,1,-0.020916491759290886,-0.04794180367564255
5824,16,3,1,20,0.8230386336088934,-0.04794180367564255
5416,5,5,1,19,-0.5579788442663185,-0.04794180367564255
4327,16,3,3,2,1.735640826590762,-0.9180289847217878
288,28,0,0,16,-0.8677487368730578,-0.9180289847217878
11320,77,4,19,29,2.817841657206428,-0.7730144545474303
11405,76,5,14,1,-0.18361151039018925,-0.7730144545474303
9054,86,5,1,5,-0.19737983615445912,-0.9180289847217878
9136,14,5,2,16,8.036745067693474,-0.9180289847217878
2547,68,5,7,5,0.1873321755393476,0.6771308471961452
9670,77,4,16,1,0.5533791751022143,0.6771308471961452
4448,5,5,1,47,0.5928690539630268,0.6771308471961452
1832,68,5,7,7,0.20925308788657557,0.6771308471961452
2145,50,7,18,42,-0.6347020374816088,0.6771308471961452
11444,76,5,6,47,0.1713390432393497,0.6771308471961452
11473,73,5,6,22,-0.17436287818987162,0.6771308471961452
11468,14,5,8,7,1.3332478684905718,0.6771308471961452
9433,5,5,1,1,0.20925308788657557,0.6771308471961452
11276,57,0,0,7,0.13252989467128512,0.6771308471961452
11524,76,5,5,1,-0.5579788442663185,0.6771308471961452
4602,76,5,6,1,-1.0183180035580603,-0.4829853941987152
2554,69,10,15,1,-0.25108607140516187,-0.4829853941987152
4591,77,4,6,1,-0.25108607140516187,-0.4829853941987152
2566,68,5,7,1,-0.1486058061818822,-0.4829853941987152
9078,16,3,3,42,1.3601009861159254,0.8221453773705028
11617,5,5,1,13,0.9012962906884875,0.8221453773705028
3822,77,4,16,7,0.12008829577150604,0.8221453773705028
11684,5,5,19,1,0.17067666633792808,0.8221453773705028
2427,77,4,16,1,-0.7193765434483038,-0.33797086402435766
3113,16,3,5,19,-0.40453245783574243,-0.33797086402435766
1251,81,11,18,11,0.5455447934206843,-0.33797086402435766
6943,77,4,16,12,0.8997618268241835,-0.33797086402435766
11703,5,5,1,9,0.5928690539630268,-0.7730144545474303
7489,68,5,6,2,-0.5695640464418305,-0.7730144545474303
489,64,9,13,1,-0.7218084361787042,0.09707272649871501
5039,73,5,6,47,-0.9731280427542573,0.09707272649871501
2340,68,5,7,6,0.5928690539630268,0.09707272649871501
8997,73,5,6,24,-1.0950411967733507,0.09707272649871501
9843,68,5,7,23,0.5398021786557844,0.09707272649871501
7920,16,3,3,42,1.3265345890842322,-0.4829853941987152
11236,16,3,3,1,0.976485020039474,-0.4829853941987152
7908,16,3,5,11,-0.17436287818987162,-0.4829853941987152
8044,16,3,3,1,-0.7881484239121893,1.112174437719218
10339,77,4,6,1,0.20925308788657557,1.112174437719218
5906,16,3,3,1,-0.5579788442663185,1.112174437719218
10036,77,4,19,1,0.20925308788657557,1.112174437719218
4531,8,8,10,1,4.045412748651064,1.112174437719218
8045,16,3,3,1,-0.5579788442663185,1.112174437719218
3081,16,3,5,5,-0.7881484239121893,1.112174437719218
1695,16,3,5,23,-0.17585898045757295,1.112174437719218
3141,77,4,16,2,-0.6347020374816088,1.112174437719218
3687,38,4,16,1,-0.18874847691774324,1.112174437719218
3151,77,4,16,2,-0.2103268750095419,1.112174437719218
10385,16,3,19,19,-0.2037478611913283,1.112174437719218
10038,77,4,19,11,0.20925308788657557,1.112174437719218
11586,77,4,19,19,0.20925308788657557,1.112174437719218
7908,16,3,5,11,-0.17436287818987162,1.112174437719218
3828,73,5,6,5,-0.94159481034277,-0.6279999243730727
7719,12,0,0,24,-0.9160204126043415,-0.6279999243730727
1759,73,5,6,1,-0.8121244217919696,-0.6279999243730727
10934,5,5,1,47,0.19306449411814794,0.09707272649871501
1823,77,4,17,5,0.17904333055805208,0.09707272649871501
8362,77,4,6,47,0.18949686563363838,0.09707272649871501
9617,59,4,11,1,-0.19595497685188915,0.09707272649871501
6803,34,5,8,17,0.746315440393603,-0.9180289847217878
11250,16,3,1,19,2.1273329182688197,-0.7730144545474303
9619,5,5,1,47,-0.48125565105103274,-0.33797086402435766
8122,5,5,1,1,-0.09763968497458117,-0.33797086402435766
10259,5,5,1,47,-0.6339348055494592,-0.33797086402435766
8971,5,5,1,47,-0.48125565105103274,-0.33797086402435766
6677,68,5,7,12,-0.5579788442663185,-0.4829853941987152
9362,77,4,16,12,0.8757858289444034,-0.4829853941987152
4484,68,5,7,5,0.17089149127892814,-0.4829853941987152
6676,68,5,7,29,-0.5579788442663185,-0.4829853941987152
9875,16,3,3,47,0.5928690539630268,-0.33797086402435766
9589,16,3,3,2,0.6312306505706698,-0.33797086402435766
7907,16,3,5,5,-0.181631391231321,-0.33797086402435766
4986,38,4,6,6,-0.5615272919525268,-0.33797086402435766
6716,23,3,6,5,-0.17436287818987162,-0.4829853941987152
8267,23,3,6,22,0.20925308788657557,-0.4829853941987152
22,51,7,18,47,-0.9408275784106158,-0.4829853941987152
375,51,7,18,42,-0.9408275784106158,-0.4829853941987152
8016,34,5,8,20,0.5053772125571591,0.9671599075448604
1467,68,5,7,19,-0.5733234829093784,-0.7730144545474303
9552,77,4,16,11,0.976485020039474,-0.7730144545474303
10682,60,4,12,34,1.3601009861159254,-0.7730144545474303
3575,60,4,12,20,0.976485020039474,-0.7730144545474303
3171,9,11,18,1,-0.94159481034277,-0.7730144545474303
2986,9,11,18,24,-0.7114252306968992,-0.7730144545474303
2026,9,11,18,1,-0.7114252306968992,-0.04794180367564255
3205,9,11,18,1,-0.6397438473214729,-0.04794180367564255
5460,68,5,7,40,-0.4087173592838492,-0.04794180367564255
5173,9,11,18,40,-0.8687717127825905,-0.04794180367564255
2149,50,7,18,22,-0.8725439364490118,-0.04794180367564255
625,77,4,17,2,1.5647327028772748,-0.7730144545474303
616,77,4,17,5,1.2406468754590347,-0.7730144545474303
11568,73,5,6,7,-0.5579788442663185,-0.7730144545474303
11705,6,5,6,1,1.7437169521923725,0.38710178684743013
4275,77,4,17,2,0.8997618268241835,0.38710178684743013
11318,76,5,19,49,0.9168501744039517,0.38710178684743013
3811,77,4,16,2,0.8300134693557395,0.38710178684743013
10544,77,4,16,19,1.3601009861159254,0.38710178684743013
2224,77,4,17,2,1.539121770284935,0.38710178684743013
7111,6,5,6,1,2.1273329182688197,0.38710178684743013
7112,6,5,3,10,2.0314289267497077,0.38710178684743013
5839,82,11,18,40,-0.5613546647677939,-0.6279999243730727
9532,82,11,18,1,-0.7114252306968992,-0.6279999243730727
10157,68,5,6,17,-0.22615103361019356,-0.6279999243730727
7954,68,5,7,11,0.1893618896455735,-0.6279999243730727
9515,60,4,17,20,1.0020594177779028,-0.6279999243730727
9823,68,5,7,1,0.1885378257184457,-0.9180289847217878
1349,64,9,13,47,-0.7306060290007251,-0.9180289847217878
8747,16,3,3,29,-0.40453245783574243,-0.7730144545474303
644,77,4,17,1,-0.5771413751431888,-0.7730144545474303
9210,8,8,10,47,1.2503868198180577,-0.6279999243730727
8180,77,4,16,2,0.8854036292367496,-0.6279999243730727
8958,8,8,10,23,0.976485020039474,-0.4829853941987152
4033,16,3,4,24,-0.94159481034277,-0.4829853941987152
5655,16,3,5,47,-1.0950411967733507,-0.4829853941987152
2812,1,8,10,23,-0.8648716171274797,-0.4829853941987152
8935,73,5,5,1,-0.5579788442663185,-0.7730144545474303
1867,68,5,7,15,-0.17436287818987162,-0.1929563338500001
6627,58,5,1,5,0.2859762811018657,-0.1929563338500001
3742,77,4,17,20,0.416338993747672,-0.1929563338500001
3746,58,5,1,47,-0.48653037058458776,-0.1929563338500001
755,77,4,17,20,-0.1487884804514429,-0.1929563338500001
7724,0,0,0,1,-0.42422474409433475,-0.9180289847217878
6186,68,5,7,30,-0.2697553817542168,-0.04794180367564255
1868,68,5,7,24,-0.6315008283853851,-0.04794180367564255
7072,68,5,7,42,-0.6374316126248494,-0.04794180367564255
2777,68,5,7,22,-0.19354367649369753,-0.04794180367564255
1835,68,5,7,15,-0.2868902282389637,-0.04794180367564255
2775,68,5,7,40,-0.2029422676625674,-0.04794180367564255
1086,40,0,0,14,-1.0950411967733507,-0.04794180367564255
7216,70,10,15,20,-0.6347020374816088,-0.04794180367564255
4361,5,5,1,1,-0.40453245783574243,-0.04794180367564255
5619,68,5,7,17,-0.6634732349373478,-0.04794180367564255
8265,77,4,16,2,0.05580670145599484,-0.7730144545474303
992,82,11,18,1,-0.3669380931602536,-0.1929563338500001
8008,9,11,18,1,-0.5782219637069687,-0.1929563338500001
8755,9,11,18,1,0.014376177119739994,-0.1929563338500001
10462,82,11,18,1,-0.8648716171274797,-0.1929563338500001
5662,82,11,18,1,-0.5616231959440461,-0.1929563338500001
4772,77,4,16,1,0.976485020039474,-0.1929563338500001
11292,5,5,1,1,0.16854466419234254,-0.1929563338500001
9726,77,4,17,1,2.3632087854100776,-0.1929563338500001
4447,5,5,1,1,0.9661273889554067,-0.1929563338500001
11443,76,5,6,11,0.1806562613245135,-0.1929563338500001
3174,68,5,7,17,-0.08613120599228741,-0.7730144545474303
1023,77,4,16,0,0.4969650624439152,-0.9180289847217878
7945,68,5,7,6,0.17384238332567017,-0.7730144545474303
10232,68,5,7,17,0.19096739350359748,-0.7730144545474303
609,77,4,17,1,0.1612878639902571,-0.4829853941987152
610,77,4,17,2,0.14787453331434064,-0.4829853941987152
7201,57,0,0,47,-0.2564566949302362,-0.7730144545474303
11109,5,5,1,42,-0.1957357677284171,-0.7730144545474303
11063,68,5,5,1,-0.1853233343634876,-0.6279999243730727
9812,34,5,8,1,2.462996888585715,-0.6279999243730727
8876,16,3,3,1,0.15171069297510664,-0.9180289847217878
10400,58,5,4,20,-0.17436287818987162,-0.1929563338500001
11044,64,9,13,31,-0.5684410978865855,-0.1929563338500001
6956,58,5,4,47,-0.3465105429666817,-0.1929563338500001
6672,13,5,7,22,0.20925308788657557,-0.1929563338500001
6874,58,5,1,2,0.20925308788657557,-0.1929563338500001
7033,58,5,1,47,-0.21272447479751885,-0.1929563338500001
9880,44,8,10,1,3.6617967825746165,-0.9180289847217878
9112,73,5,6,47,-0.5707660431355374,-0.7730144545474303
3794,86,5,6,1,-0.8675794945350808,-0.7730144545474303
11340,4,5,2,4,4.505751907942801,-0.7730144545474303
9567,60,4,14,42,3.2781808164981694,0.5321163170217876
7911,60,4,12,0,0.9289166402459906,0.5321163170217876
9566,60,4,14,5,3.2781808164981694,0.5321163170217876
9288,60,4,12,17,0.9440694709060119,0.5321163170217876
2371,60,4,12,24,0.579168483746009,0.5321163170217876
619,77,4,17,20,0.5392157312593654,0.38710178684743013
9078,16,3,3,42,1.3601009861159254,0.38710178684743013
2525,16,3,5,1,0.5782436952563618,0.38710178684743013
11093,34,5,8,16,2.510948884345271,0.38710178684743013
5804,77,4,16,16,0.39139394857967247,0.38710178684743013
7138,82,11,18,1,-0.7114252306969036,0.38710178684743013
9927,16,3,3,1,0.20925308788657557,0.38710178684743013
4133,9,11,18,1,0.16789563325814322,0.38710178684743013
4959,9,11,18,1,0.20227825213972916,0.38710178684743013
620,77,4,17,5,1.7187819143974044,-0.7730144545474303
11337,68,5,7,23,3.2781808164981694,-0.7730144545474303
9449,68,5,6,48,-0.18736068974634607,-0.04794180367564255
994,82,11,18,7,-0.3379367261248739,-0.04794180367564255
333,76,5,5,1,-0.61449826326825,-0.04794180367564255
335,76,5,5,7,-0.58882156793887,-0.04794180367564255
443,86,5,5,5,-0.9523360573929097,-0.04794180367564255
3428,69,10,15,7,-0.6347020374816088,-0.7730144545474303
10633,68,5,5,5,-0.22231487394942742,-0.7730144545474303
9825,68,5,7,0,0.18902707506648478,-0.9180289847217878
5387,58,5,1,42,-0.17436287818987162,-0.6279999243730727
5388,58,5,1,1,-0.19588373388676217,-0.6279999243730727
9502,60,4,17,5,0.930451104110299,-0.7730144545474303
7351,64,9,13,17,-0.6511427217420285,-0.7730144545474303
5065,77,4,17,2,-0.05818204274957859,-0.7730144545474303
57,64,9,13,1,-0.7144941584255111,-0.7730144545474303
10878,76,5,5,1,-0.5781186824853372,-0.7730144545474303
8635,0,0,0,1,1.7169335829244872,-0.7730144545474303
86,38,4,5,1,-0.805588915638204,-0.7730144545474303
7471,0,0,0,1,0.5928690539630268,-0.4829853941987152
10785,38,4,16,47,0.20925308788657557,-0.4829853941987152
10560,68,5,18,1,-0.5641661985578744,-0.4829853941987152
2737,4,5,8,7,0.976485020039474,-0.9180289847217878
4285,77,4,16,1,-0.8644880011614027,-0.1929563338500001
8600,16,3,14,1,-0.6347020374816088,-0.1929563338500001
5366,16,3,3,5,-0.20633087536291186,-0.1929563338500001
7936,77,4,16,1,-0.7881484239121893,-0.1929563338500001
8938,86,5,1,1,-0.6347020374816088,-0.1929563338500001
7431,8,8,10,1,1.6565315053568153,-0.9180289847217878
5805,77,4,16,16,1.1348225100375282,-0.9180289847217878
16,38,4,13,1,-0.7562315755346295,0.24208725667307257
10651,68,5,7,29,1.6038249965631606,0.24208725667307257
791,38,4,13,1,-0.74785048004721,0.24208725667307257
11606,68,5,7,41,0.511440171563865,0.24208725667307257
2222,86,5,5,1,-0.9448098774870315,0.24208725667307257
148,80,9,13,1,-0.9718129803021257,0.24208725667307257
333,76,5,5,1,-0.61449826326825,0.24208725667307257
2242,77,4,16,1,0.14585082010199793,0.24208725667307257
3008,40,0,0,14,-0.7229337096791975,0.24208725667307257
6100,58,5,1,47,-0.6602764352200419,1.112174437719218
2209,73,5,6,5,-0.8648716171274797,1.112174437719218
5105,5,5,1,1,-0.5579788442663185,1.112174437719218
3993,77,4,16,16,-0.3340430240691953,1.112174437719218
949,76,5,6,47,-0.94159481034277,1.112174437719218
7951,68,5,7,0,0.18790598765667427,1.112174437719218
8348,5,5,1,47,-0.5579788442663185,1.112174437719218
6102,5,5,1,5,-0.7138036496865751,1.112174437719218
5771,77,4,16,17,-0.2549222310659279,1.112174437719218
3857,16,3,6,20,-0.2940510596057249,1.112174437719218
5609,58,5,1,47,-0.5579788442663185,1.112174437719218
7766,5,5,1,42,-0.17436287818987162,1.112174437719218
4782,76,5,6,19,-0.94159481034277,1.112174437719218
3137,77,4,16,2,-0.35178526250023234,1.112174437719218
10561,68,5,7,17,-0.5641515739022788,1.112174437719218
11199,16,3,19,1,8.572848380285315,-0.6279999243730727
11468,14,5,8,7,1.3332478684905718,-0.6279999243730727
7271,5,5,1,1,1.7437169521923725,-0.6279999243730727
10667,60,4,12,1,-0.19173842488862872,-0.33797086402435766
4698,68,5,18,1,-0.5751185161091308,-0.33797086402435766
2183,68,5,7,40,0.5736882556592009,-0.33797086402435766
3052,9,11,18,5,0.021856688458233645,-0.4829853941987152
2300,82,11,18,40,-0.6331675736173051,-0.4829853941987152
8058,58,5,1,47,0.05580670145599939,-0.04794180367564255
8335,5,5,1,47,-0.40453245783574243,-0.04794180367564255
5399,16,3,3,47,0.36618689219057693,-0.04794180367564255
10767,5,5,1,47,-0.020916491759290886,-0.04794180367564255
5930,77,4,17,47,-0.7114252306968992,-0.04794180367564255
10107,5,5,1,20,0.5928690539630268,-0.1929563338500001
8151,13,5,7,0,3.2452994479773305,-0.1929563338500001
4853,68,5,6,23,0.5372447388819388,-0.1929563338500001
7695,68,5,6,40,-0.3278092646204522,-0.1929563338500001
5773,77,4,16,2,-0.21751967437347314,-0.04794180367564255
8722,5,5,1,1,-0.6347020374816088,-0.04794180367564255
7709,5,5,1,47,-0.7190975500184313,-0.04794180367564255
1831,68,5,7,17,-0.6339348055494592,-0.04794180367564255
9030,73,5,6,47,-0.6884082727323161,-0.04794180367564255
3146,77,4,16,7,-0.1835696613757074,-0.9180289847217878
4698,68,5,18,1,-0.5751185161091308,-0.9180289847217878
